card_id,reg_num,reg_date,file_id,ext,file_name,title,tmp_path,download_status,mime_type,pdf_path,convert_status
56575,13365,2025-06-12,2942341,.pdf,13365_Порівняльна таблиця (13.06.2025),Порівняльна таблиця (13.06.2025),dataset_comparative_2020_2026\comparative_files\13365_Порівняльна таблиця (13.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13365_Порівняльна таблиця (13.06.2025).pdf,SKIP_ALREADY_PDF
56580,13370,2025-06-13,2944508,.pdf,13370_Порівняльна таблиця (13.06.2025),Порівняльна таблиця (13.06.2025),dataset_comparative_2020_2026\comparative_files\13370_Порівняльна таблиця (13.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13370_Порівняльна таблиця (13.06.2025).pdf,SKIP_ALREADY_PDF
56579,13371,2025-06-13,2944496,.pdf,13371_Порівняльна таблиця (13.06.2025),Порівняльна таблиця (13.06.2025),dataset_comparative_2020_2026\comparative_files\13371_Порівняльна таблиця (13.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13371_Порівняльна таблиця (13.06.2025).pdf,SKIP_ALREADY_PDF
56581,13369,2025-06-13,2944611,.pdf,13369_Порівняльна таблиця (13.06.2025),Порівняльна таблиця (13.06.2025),dataset_comparative_2020_2026\comparative_files\13369_Порівняльна таблиця (13.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13369_Порівняльна таблиця (13.06.2025).pdf,SKIP_ALREADY_PDF
56507,13326,2025-05-30,2926647,.docx,13326_Порівняльна таблиця (02.06.2025),Порівняльна таблиця (02.06.2025),dataset_comparative_2020_2026\comparative_files\13326_Порівняльна таблиця (02.06.2025).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\13326_Порівняльна таблиця (02.06.2025).pdf,OK
56595,13344-1,2025-06-16,2946735,.pdf,13344-1_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13344-1_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13344-1_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56596,13376,2025-06-17,2946758,.pdf,13376_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13376_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13376_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56598,13366-1,2025-06-16,2954300,.pdf,13366-1_Порівняльна таблиця (доопрацьований) (19.06.2025),Порівняльна таблиця (доопрацьований) (19.06.2025),dataset_comparative_2020_2026\comparative_files\13366-1_Порівняльна таблиця (доопрацьований) (19.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13366-1_Порівняльна таблиця (доопрацьований) (19.06.2025).pdf,SKIP_ALREADY_PDF
56599,13382,2025-06-18,2947056,.pdf,13382_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13382_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13382_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56600,13378,2025-06-17,2947349,.pdf,13378_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13378_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13378_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56600,13378,2025-06-17,3112194,.pdf,13378_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\13378_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13378_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
56601,13361-1,2025-06-20,2947953,.pdf,13361-1_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13361-1_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13361-1_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56606,13390,2025-06-20,2948408,.pdf,13390_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13390_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13390_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56608,13385,2025-06-18,2948923,.pdf,13385_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13385_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13385_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56609,13392,2025-06-20,2949818,.pdf,13392_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13392_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13392_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56610,13395,2025-06-23,2950136,.pdf,13395_Порівняльна таблиця (25.06.2025),Порівняльна таблиця (25.06.2025),dataset_comparative_2020_2026\comparative_files\13395_Порівняльна таблиця (25.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13395_Порівняльна таблиця (25.06.2025).pdf,SKIP_ALREADY_PDF
56617,13388,2025-06-19,2951259,.pdf,13388_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13388_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13388_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56512,13334,2025-05-30,2927232,.docx,13334_Порівняльна таблиця (02.06.2025),Порівняльна таблиця (02.06.2025),dataset_comparative_2020_2026\comparative_files\13334_Порівняльна таблиця (02.06.2025).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\13334_Порівняльна таблиця (02.06.2025).pdf,OK
56624,13380,2025-06-18,2951838,.pdf,13380_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13380_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13380_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56623,13381,2025-06-18,2951810,.pdf,13381_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13381_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13381_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56625,13383,2025-06-18,2951850,.pdf,13383_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13383_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13383_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56627,13384,2025-06-18,2951976,.pdf,13384_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13384_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13384_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56506,13325,2025-05-30,2926272,.docx,13325_Порівняльна таблиця (02.06.2025),Порівняльна таблиця (02.06.2025),dataset_comparative_2020_2026\comparative_files\13325_Порівняльна таблиця (02.06.2025).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\13325_Порівняльна таблиця (02.06.2025).pdf,OK
56635,13396,2025-06-23,2953227,.pdf,13396_Порівняльна таблиця (25.06.2025),Порівняльна таблиця (25.06.2025),dataset_comparative_2020_2026\comparative_files\13396_Порівняльна таблиця (25.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13396_Порівняльна таблиця (25.06.2025).pdf,SKIP_ALREADY_PDF
56636,13398,2025-06-24,2953275,.pdf,13398_Порівняльна таблиця (25.06.2025),Порівняльна таблиця (25.06.2025),dataset_comparative_2020_2026\comparative_files\13398_Порівняльна таблиця (25.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13398_Порівняльна таблиця (25.06.2025).pdf,SKIP_ALREADY_PDF
56637,13399,2025-06-24,2953305,.pdf,13399_Порівняльна таблиця (25.06.2025),Порівняльна таблиця (25.06.2025),dataset_comparative_2020_2026\comparative_files\13399_Порівняльна таблиця (25.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13399_Порівняльна таблиця (25.06.2025).pdf,SKIP_ALREADY_PDF
56638,13389,2025-06-19,2953356,.pdf,13389_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13389_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13389_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56639,13400,2025-06-24,2953350,.pdf,13400_Порівняльна таблиця (25.06.2025),Порівняльна таблиця (25.06.2025),dataset_comparative_2020_2026\comparative_files\13400_Порівняльна таблиця (25.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13400_Порівняльна таблиця (25.06.2025).pdf,SKIP_ALREADY_PDF
56642,13340-1,2025-06-20,2953851,.pdf,13340-1_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13340-1_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13340-1_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56644,13391,2025-06-20,2954836,.pdf,13391_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13391_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13391_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56645,13414,2025-06-25,2954866,.pdf,13414_Порівняльна таблиця (27.06.2025),Порівняльна таблиця (27.06.2025),dataset_comparative_2020_2026\comparative_files\13414_Порівняльна таблиця (27.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13414_Порівняльна таблиця (27.06.2025).pdf,SKIP_ALREADY_PDF
56646,13415,2025-06-25,2954880,.pdf,13415_Порівняльна таблиця (27.06.2025),Порівняльна таблиця (27.06.2025),dataset_comparative_2020_2026\comparative_files\13415_Порівняльна таблиця (27.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13415_Порівняльна таблиця (27.06.2025).pdf,SKIP_ALREADY_PDF
56647,13351-1,2025-06-23,2955711,.pdf,13351-1_Порівняльна таблиця (25.06.2025),Порівняльна таблиця (25.06.2025),dataset_comparative_2020_2026\comparative_files\13351-1_Порівняльна таблиця (25.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13351-1_Порівняльна таблиця (25.06.2025).pdf,SKIP_ALREADY_PDF
56649,13407,2025-06-24,2956181,.pdf,13407_Порівняльна таблиця (25.06.2025),Порівняльна таблиця (25.06.2025),dataset_comparative_2020_2026\comparative_files\13407_Порівняльна таблиця (25.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13407_Порівняльна таблиця (25.06.2025).pdf,SKIP_ALREADY_PDF
56650,13393,2025-06-20,2956422,.pdf,13393_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13393_Порівняльна таблиця (23.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13393_Порівняльна таблиця (23.06.2025).pdf,SKIP_ALREADY_PDF
56651,13436,2025-06-27,2957735,.pdf,13436_Порівняльна таблиця (30.06.2025),Порівняльна таблиця (30.06.2025),dataset_comparative_2020_2026\comparative_files\13436_Порівняльна таблиця (30.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13436_Порівняльна таблиця (30.06.2025).pdf,SKIP_ALREADY_PDF
56652,13429,2025-06-26,2957898,.pdf,13429_Порівняльна таблиця (27.06.2025),Порівняльна таблиця (27.06.2025),dataset_comparative_2020_2026\comparative_files\13429_Порівняльна таблиця (27.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13429_Порівняльна таблиця (27.06.2025).pdf,SKIP_ALREADY_PDF
56653,13430,2025-06-26,2957915,.pdf,13430_Порівняльна таблиця (27.06.2025),Порівняльна таблиця (27.06.2025),dataset_comparative_2020_2026\comparative_files\13430_Порівняльна таблиця (27.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13430_Порівняльна таблиця (27.06.2025).pdf,SKIP_ALREADY_PDF
56550,13348,2025-06-05,2934577,.docx,13348_Порівняльна таблиця (06.06.2025),Порівняльна таблиця (06.06.2025),dataset_comparative_2020_2026\comparative_files\13348_Порівняльна таблиця (06.06.2025).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\13348_Порівняльна таблиця (06.06.2025).pdf,OK
56656,13397,2025-06-24,2958988,.pdf,13397_Порівняльна таблиця (25.06.2025),Порівняльна таблиця (25.06.2025),dataset_comparative_2020_2026\comparative_files\13397_Порівняльна таблиця (25.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13397_Порівняльна таблиця (25.06.2025).pdf,SKIP_ALREADY_PDF
56658,13401,2025-06-24,2959913,.pdf,13401_Порівняльна таблиця (25.06.2025),Порівняльна таблиця (25.06.2025),dataset_comparative_2020_2026\comparative_files\13401_Порівняльна таблиця (25.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13401_Порівняльна таблиця (25.06.2025).pdf,SKIP_ALREADY_PDF
56657,13419,2025-06-25,2959127,.pdf,13419_Порівняльна таблиця (27.06.2025),Порівняльна таблиця (27.06.2025),dataset_comparative_2020_2026\comparative_files\13419_Порівняльна таблиця (27.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13419_Порівняльна таблиця (27.06.2025).pdf,SKIP_ALREADY_PDF
56659,13402,2025-06-24,2959931,.pdf,13402_Порівняльна таблиця (25.06.2025),Порівняльна таблиця (25.06.2025),dataset_comparative_2020_2026\comparative_files\13402_Порівняльна таблиця (25.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13402_Порівняльна таблиця (25.06.2025).pdf,SKIP_ALREADY_PDF
56660,13403,2025-06-24,2959947,.pdf,13403_Порівняльна таблиця (25.06.2025),Порівняльна таблиця (25.06.2025),dataset_comparative_2020_2026\comparative_files\13403_Порівняльна таблиця (25.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13403_Порівняльна таблиця (25.06.2025).pdf,SKIP_ALREADY_PDF
56661,13404,2025-06-24,2959959,.pdf,13404_Порівняльна таблиця (25.06.2025),Порівняльна таблиця (25.06.2025),dataset_comparative_2020_2026\comparative_files\13404_Порівняльна таблиця (25.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13404_Порівняльна таблиця (25.06.2025).pdf,SKIP_ALREADY_PDF
56662,13405,2025-06-24,2959969,.pdf,13405_Порівняльна таблиця (25.06.2025),Порівняльна таблиця (25.06.2025),dataset_comparative_2020_2026\comparative_files\13405_Порівняльна таблиця (25.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13405_Порівняльна таблиця (25.06.2025).pdf,SKIP_ALREADY_PDF
56663,13406,2025-06-24,2959977,.pdf,13406_Порівняльна таблиця (25.06.2025),Порівняльна таблиця (25.06.2025),dataset_comparative_2020_2026\comparative_files\13406_Порівняльна таблиця (25.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13406_Порівняльна таблиця (25.06.2025).pdf,SKIP_ALREADY_PDF
56671,13433,2025-06-27,2960178,.pdf,13433_Порівняльна таблиця (30.06.2025),Порівняльна таблиця (30.06.2025),dataset_comparative_2020_2026\comparative_files\13433_Порівняльна таблиця (30.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13433_Порівняльна таблиця (30.06.2025).pdf,SKIP_ALREADY_PDF
56670,13434,2025-06-27,2960142,.pdf,13434_Порівняльна таблиця (30.06.2025),Порівняльна таблиця (30.06.2025),dataset_comparative_2020_2026\comparative_files\13434_Порівняльна таблиця (30.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13434_Порівняльна таблиця (30.06.2025).pdf,SKIP_ALREADY_PDF
56674,13418,2025-06-25,2960760,.pdf,13418_Порівняльна таблиця (27.06.2025),Порівняльна таблиця (27.06.2025),dataset_comparative_2020_2026\comparative_files\13418_Порівняльна таблиця (27.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13418_Порівняльна таблиця (27.06.2025).pdf,SKIP_ALREADY_PDF
56674,13418,2025-06-25,3286074,.pdf,13418_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\13418_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13418_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
56674,13418,2025-06-25,3335079,.pdf,13418_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),,SKIP_EXISTS,,dataset_comparative_2020_2026\pdf\13418_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
56675,13421,2025-06-25,2960789,.pdf,13421_Порівняльна таблиця (26.06.2025),Порівняльна таблиця (26.06.2025),dataset_comparative_2020_2026\comparative_files\13421_Порівняльна таблиця (26.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13421_Порівняльна таблиця (26.06.2025).pdf,SKIP_ALREADY_PDF
56675,13421,2025-06-25,3039627,.pdf,13421_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\13421_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13421_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
56676,13422,2025-06-25,2960817,.pdf,13422_Порівняльна таблиця (26.06.2025),Порівняльна таблиця (26.06.2025),dataset_comparative_2020_2026\comparative_files\13422_Порівняльна таблиця (26.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13422_Порівняльна таблиця (26.06.2025).pdf,SKIP_ALREADY_PDF
56677,13423,2025-06-25,2960896,.pdf,13423_Порівняльна таблиця (26.06.2025),Порівняльна таблиця (26.06.2025),dataset_comparative_2020_2026\comparative_files\13423_Порівняльна таблиця (26.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13423_Порівняльна таблиця (26.06.2025).pdf,SKIP_ALREADY_PDF
56673,13420,2025-06-25,2960744,.pdf,13420_Порівняльна таблиця (26.06.2025),Порівняльна таблиця (26.06.2025),dataset_comparative_2020_2026\comparative_files\13420_Порівняльна таблиця (26.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13420_Порівняльна таблиця (26.06.2025).pdf,SKIP_ALREADY_PDF
56673,13420,2025-06-25,3039526,.pdf,13420_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\13420_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13420_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
56681,13416,2025-06-25,2960976,.pdf,13416_Порівняльна таблиця (27.06.2025),Порівняльна таблиця (27.06.2025),dataset_comparative_2020_2026\comparative_files\13416_Порівняльна таблиця (27.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13416_Порівняльна таблиця (27.06.2025).pdf,SKIP_ALREADY_PDF
56680,13417,2025-06-25,2960967,.pdf,13417_Порівняльна таблиця (27.06.2025),Порівняльна таблиця (27.06.2025),dataset_comparative_2020_2026\comparative_files\13417_Порівняльна таблиця (27.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13417_Порівняльна таблиця (27.06.2025).pdf,SKIP_ALREADY_PDF
56683,13438,2025-06-30,2962741,.pdf,13438_Порівняльна таблиця (30.06.2025),Порівняльна таблиця (30.06.2025),dataset_comparative_2020_2026\comparative_files\13438_Порівняльна таблиця (30.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13438_Порівняльна таблиця (30.06.2025).pdf,SKIP_ALREADY_PDF
56682,12087-д,2025-06-27,2961760,.pdf,12087-д_Порівняльна таблиця (27.06.2025),Порівняльна таблиця (27.06.2025),dataset_comparative_2020_2026\comparative_files\12087-д_Порівняльна таблиця (27.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\12087-д_Порівняльна таблиця (27.06.2025).pdf,SKIP_ALREADY_PDF
56684,13427,2025-06-26,2962938,.pdf,13427_Порівняльна таблиця (27.06.2025),Порівняльна таблиця (27.06.2025),dataset_comparative_2020_2026\comparative_files\13427_Порівняльна таблиця (27.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13427_Порівняльна таблиця (27.06.2025).pdf,SKIP_ALREADY_PDF
56685,13435,2025-06-27,2963440,.pdf,13435_Порівняльна таблиця (30.06.2025),Порівняльна таблиця (30.06.2025),dataset_comparative_2020_2026\comparative_files\13435_Порівняльна таблиця (30.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13435_Порівняльна таблиця (30.06.2025).pdf,SKIP_ALREADY_PDF
56687,13437,2025-06-30,2963769,.pdf,13437_Порівняльна таблиця (30.06.2025),Порівняльна таблиця (30.06.2025),dataset_comparative_2020_2026\comparative_files\13437_Порівняльна таблиця (30.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13437_Порівняльна таблиця (30.06.2025).pdf,SKIP_ALREADY_PDF
56554,13349,2025-06-05,2935153,.docx,13349_Порівняльна таблиця (06.06.2025),Порівняльна таблиця (06.06.2025),dataset_comparative_2020_2026\comparative_files\13349_Порівняльна таблиця (06.06.2025).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\13349_Порівняльна таблиця (06.06.2025).pdf,OK
56691,13428,2025-06-26,2964245,.pdf,13428_Порівняльна таблиця (27.06.2025),Порівняльна таблиця (27.06.2025),dataset_comparative_2020_2026\comparative_files\13428_Порівняльна таблиця (27.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13428_Порівняльна таблиця (27.06.2025).pdf,SKIP_ALREADY_PDF
56578,13364,2025-06-12,2944021,.docx,13364_Порівняльна таблиця (13.06.2025),Порівняльна таблиця (13.06.2025),dataset_comparative_2020_2026\comparative_files\13364_Порівняльна таблиця (13.06.2025).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\13364_Порівняльна таблиця (13.06.2025).pdf,OK
56692,13432,2025-06-27,2964665,.pdf,13432_Порівняльна таблиця (30.06.2025),Порівняльна таблиця (30.06.2025),dataset_comparative_2020_2026\comparative_files\13432_Порівняльна таблиця (30.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13432_Порівняльна таблиця (30.06.2025).pdf,SKIP_ALREADY_PDF
56694,13364-1,2025-06-27,2964765,.pdf,13364-1_Порівняльна таблиця (30.06.2025),Порівняльна таблиця (30.06.2025),dataset_comparative_2020_2026\comparative_files\13364-1_Порівняльна таблиця (30.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13364-1_Порівняльна таблиця (30.06.2025).pdf,SKIP_ALREADY_PDF
56693,13431,2025-06-27,2964695,.pdf,13431_Порівняльна таблиця (30.06.2025),Порівняльна таблиця (30.06.2025),dataset_comparative_2020_2026\comparative_files\13431_Порівняльна таблиця (30.06.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13431_Порівняльна таблиця (30.06.2025).pdf,SKIP_ALREADY_PDF
56697,13441,2025-07-02,2965927,.pdf,13441_Порівняльна таблиця (04.07.2025),Порівняльна таблиця (04.07.2025),dataset_comparative_2020_2026\comparative_files\13441_Порівняльна таблиця (04.07.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13441_Порівняльна таблиця (04.07.2025).pdf,SKIP_ALREADY_PDF
56582,13366,2025-06-12,2944863,.docx,13366_Порівняльна таблиця (13.06.2025),Порівняльна таблиця (13.06.2025),dataset_comparative_2020_2026\comparative_files\13366_Порівняльна таблиця (13.06.2025).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\13366_Порівняльна таблиця (13.06.2025).pdf,OK
56700,13688,2025-08-25,2967572,.pdf,13688_Порівняльна таблиця (27.08.2025),Порівняльна таблиця (27.08.2025),dataset_comparative_2020_2026\comparative_files\13688_Порівняльна таблиця (27.08.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13688_Порівняльна таблиця (27.08.2025).pdf,SKIP_ALREADY_PDF
56701,13448,2025-07-04,2968861,.pdf,13448_Порівняльна таблиця (07.07.2025),Порівняльна таблиця (07.07.2025),dataset_comparative_2020_2026\comparative_files\13448_Порівняльна таблиця (07.07.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13448_Порівняльна таблиця (07.07.2025).pdf,SKIP_ALREADY_PDF
56585,13367,2025-06-13,2945309,.docx,13367_Порівняльна таблиця (13.06.2025),Порівняльна таблиця (13.06.2025),dataset_comparative_2020_2026\comparative_files\13367_Порівняльна таблиця (13.06.2025).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\13367_Порівняльна таблиця (13.06.2025).pdf,OK
56704,13449,2025-07-04,2969376,.pdf,13449_Порівняльна таблиця (07.07.2025),Порівняльна таблиця (07.07.2025),dataset_comparative_2020_2026\comparative_files\13449_Порівняльна таблиця (07.07.2025).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\13449_Порівняльна таблиця (07.07.2025).pdf,SKIP_ALREADY_PDF
56630,13386,2025-06-18,2952837,.docx,13386_Порівняльна таблиця (23.06.2025),Порівняльна таблиця (23.06.2025),dataset_comparative_2020_2026\comparative_files\13386_Порівняльна таблиця (23.06.2025).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\13386_Порівняльна таблиця (23.06.2025).pdf,OK
